row_id,episode_ordinal,episode_id,split,model_step,raw_step,transition_block,normalized_position,interaction_contact,support_contact,free,sensor_grasp_onset,sensor_release,mse_model,mse_persistence,excess,mse_model_whitened,mse_persistence_whitened,excess_whitened,phase_decile,interaction_contact_relabel,block_disp,effector_disp,transport_free,static,regime
346,9,9,calibration,7,35,6,0.175,True,False,False,False,False,0.1309459209442138,0.3272008001804352,-0.1962548792362213,14.81214606150455,3.2297158841745053,11.582430177330044,1,True,0.08849314215700428,0.08841695686348686,False,False,interaction
347,9,9,calibration,8,40,7,0.2,True,False,False,False,False,0.3325532972812652,0.9406893849372864,-0.6081360578536987,13.908070461269212,3.391069524541631,10.51700093672758,2,True,0.10254670228007438,0.10278232504763764,False,False,interaction
348,9,9,calibration,9,45,8,0.225,True,False,False,False,False,0.4201551377773285,1.238724708557129,-0.818569540977478,6.656709389799192,3.579464859037927,3.077244530761265,2,True,0.11387876990833036,0.11410896443642143,False,False,interaction
349,9,9,calibration,10,50,9,0.25,True,False,False,False,False,0.1950612515211105,0.3125240802764892,-0.1174628287553787,7.620108234226873,2.873237027716596,4.746871206510276,2,True,0.04963490212505712,0.050239842861910286,False,False,interaction
350,9,9,calibration,11,55,10,0.275,True,False,False,False,False,0.1997931450605392,0.9257020950317384,-0.7259089350700378,5.518291590596257,2.1699069211116218,3.348384669484635,2,True,0.10899055837536642,0.11022303848307258,False,False,interaction
351,9,9,calibration,12,60,11,0.3,True,False,False,False,False,0.095847487449646,0.4296951293945312,-0.3338476419448852,10.390211764601853,1.487573977454848,8.902637787147004,3,True,0.09893817792893049,0.09864220121305425,False,False,interaction
352,9,9,calibration,13,65,12,0.325,True,False,False,False,False,0.0931949689984321,0.2682766318321228,-0.1750816702842712,9.733623338974692,0.8670837243874215,8.866539614587271,3,True,0.07316581978302703,0.07316642729068155,False,False,interaction
353,9,9,calibration,14,70,13,0.35,True,True,False,True,True,0.0111934579908847,0.0315868258476257,-0.0203933678567409,8.874192059910607,0.5363770925051198,8.337814967405487,3,True,0.013318306646618445,0.016767621378677645,False,False,interaction
354,9,9,calibration,15,75,14,0.375,True,True,False,False,True,0.0490711219608783,0.0680325925350189,-0.0189614705741405,10.147935159425083,1.2740112147369829,8.8739239446881,3,True,0.004321874024072817,0.013383868308073326,False,False,interaction
355,9,9,calibration,16,80,15,0.4,False,True,True,False,False,0.2429820895195007,0.4329023361206054,-0.1899202466011047,8.723894703627366,0.9836034823223676,7.740291221304998,4,False,1.097172457853816e-07,0.08818204822119954,True,False,transport_free
356,9,9,calibration,17,85,16,0.425,False,True,True,False,False,0.1207617297768592,0.2886195480823517,-0.167857825756073,7.26887548435078,1.110058254707962,6.1588172296428185,4,False,1.7378935330408563e-13,0.10237363962032135,True,False,transport_free
357,9,9,calibration,18,90,17,0.45,False,True,True,False,False,0.0128654204308986,0.0191510692238807,-0.0062856487929821,6.909711839138583,0.2832926528036215,6.626419186334962,4,False,0.0,0.040767019802425156,True,False,transport_free
358,9,9,calibration,19,95,18,0.475,False,True,True,False,False,0.0287993475794792,0.1222516596317291,-0.0934523120522499,6.472138604220279,0.980174258718062,5.491964345502217,4,False,0.0,0.07522557376385791,True,False,transport_free
359,9,9,calibration,20,100,19,0.5,False,True,True,False,False,0.0170515980571508,0.0905936583876609,-0.0735420584678649,5.973033728035028,0.5058184328282497,5.4672152952067785,5,False,0.0,0.05486027874880579,True,False,transport_free
360,9,9,calibration,21,105,20,0.525,False,True,True,False,False,0.0124651379883289,0.2106403559446334,-0.1981752216815948,7.176148267685164,0.6561611918720174,6.519987075813146,5,False,0.0,0.06982794001553165,True,False,transport_free
361,9,9,calibration,22,110,21,0.55,False,True,True,False,False,0.0179244019091129,0.1318118274211883,-0.1138874292373657,9.649638985800989,0.7530961755321054,8.896542810268883,5,False,0.0,0.03801843938631631,True,False,transport_free
362,9,9,calibration,23,115,22,0.575,True,True,False,True,False,0.0027251269202679,0.0127843739464879,-0.0100592467933893,9.710268968691146,0.4930140457786272,9.217254922912518,5,True,0.002094096056665461,0.0016762178511952348,False,False,interaction
363,9,9,calibration,24,120,23,0.6,True,True,False,False,False,0.0418375134468078,0.1518342494964599,-0.1099967360496521,10.18850739127156,1.2230827514468583,8.9654246398247,6,True,0.0502651324697999,0.04997108659448171,False,False,interaction
364,9,9,calibration,25,125,24,0.625,True,False,False,False,False,0.1052491664886474,0.2805629074573517,-0.1753137409687042,8.76820477031984,1.2488685211011097,7.519336249218731,6,True,0.07325267404862106,0.07361201326511276,False,False,interaction
365,9,9,calibration,26,130,25,0.65,True,False,False,False,False,0.2109444141387939,0.5783801674842834,-0.3674357533454895,8.280406285549342,1.8125280744916532,6.4678782110576885,6,True,0.09315262299498694,0.0934913479090057,False,False,interaction
366,9,9,calibration,27,135,26,0.675,True,False,False,False,False,0.1942450553178787,0.4602969884872436,-0.2660519480705261,5.331501241221663,2.5138624852023006,2.8176387560193628,6,True,0.06458428082981937,0.06561660148891144,False,False,interaction
367,9,9,calibration,28,140,27,0.7,True,False,False,False,False,0.2148123979568481,0.7091794610023499,-0.4943670630455017,5.104883504832867,2.332263277995666,2.7726202268372018,7,True,0.07269783906354219,0.07237671024432445,False,False,interaction
368,9,9,calibration,29,145,28,0.725,True,False,False,False,False,0.1364569514989853,0.3713438212871551,-0.2348868697881698,9.49306239253666,1.5563968074626475,7.936665585074012,7,True,0.07363845003706954,0.07351399877955575,False,False,interaction
369,9,9,calibration,30,150,29,0.75,True,False,False,False,False,0.0530181527137756,0.2304714322090149,-0.1774532794952392,10.7236546608804,0.9162285898535356,9.807426071026866,7,True,0.06865278313914075,0.06843779448049002,False,False,interaction
370,9,9,calibration,31,155,30,0.775,True,False,False,False,False,0.0324631705880165,0.167494997382164,-0.1350318193435669,9.020313006765209,0.7793161800613868,8.240996826703821,7,True,0.059463683052767224,0.059529489463305475,False,False,interaction
371,9,9,calibration,32,160,31,0.8,True,True,False,False,True,0.0183404479175806,0.0204462148249149,-0.0021057669073343,9.45159553330446,0.3645942006222154,9.087001332682243,8,True,0.008271741784919327,0.009316147262106408,False,False,interaction
372,9,9,calibration,33,165,32,0.825,False,True,True,False,False,0.1704202741384506,0.3010776340961456,-0.130657359957695,9.25174795341396,0.8820788587209133,8.369669094693046,8,False,6.393301658235933e-07,0.06594169478117576,True,False,transport_free
373,9,9,calibration,34,170,33,0.85,False,True,True,False,False,0.0959197953343391,0.2097895592451095,-0.1138697639107704,6.656197086540645,0.6590553097858365,5.997141776754808,8,False,1.0210235516014064e-12,0.09221618597112298,True,False,transport_free
374,9,9,calibration,35,175,34,0.875,False,True,True,False,False,0.0564393140375614,0.2543804943561554,-0.1979411840438842,8.299712883055694,1.7996659608410823,6.5000469222146116,8,False,0.0,0.10580126768230363,True,False,transport_free
375,9,9,calibration,36,180,35,0.9,False,True,True,False,False,0.0142016960307955,0.0210014637559652,-0.0067997677251696,6.657866531207485,0.6679710434420235,5.9898954877654615,9,False,0.0,0.033419326125302205,True,False,transport_free
376,9,9,calibration,37,185,36,0.925,False,True,True,False,False,0.0690759718418121,0.1615292280912399,-0.0924532562494278,5.747415974307675,0.8930753874398202,4.854340586867854,9,False,0.0,0.06172752853227292,True,False,transport_free
377,9,9,calibration,38,190,37,0.95,False,True,True,False,False,0.0094505026936531,0.1002934798598289,-0.0908429771661758,5.785079787421782,0.997278752355228,4.787801035066553,9,False,0.0,0.07770091891701296,True,False,transport_free
378,9,9,calibration,39,195,38,0.975,False,True,True,False,False,0.0236194226890802,0.3035496473312378,-0.2799302339553833,8.0565697278335,1.0547332886292065,7.001836439204293,9,False,0.0,0.08288886117211361,True,False,transport_free
379,9,9,calibration,40,200,39,1.0,False,True,True,False,False,0.006701345089823,0.0934838354587555,-0.0867824926972389,9.55982084717414,0.5314230677059685,9.02839777946817,9,False,0.0,0.033760927255038195,True,False,transport_free
380,10,10,heldout,3,15,2,0.075,False,True,True,False,False,0.0118996752426028,0.0799709260463714,-0.0680712535977363,16.46945242258229,88.2380595974999,-71.7686071749176,0,False,4.2674197509029455e-16,0.07405952082061741,True,False,transport_free
381,10,10,heldout,4,20,3,0.1,False,True,True,False,False,0.0230618994683027,0.169574037194252,-0.1465121358633041,16.18907474860671,172.26578500766536,-156.07671025905864,1,False,0.0,0.06600993662546635,True,False,transport_free
382,10,10,heldout,5,25,4,0.125,False,True,True,False,False,0.0113963233307003,0.1162875667214393,-0.1048912405967712,13.594206941676124,126.16295731990772,-112.5687503782316,1,False,0.0,0.04551582785046565,True,False,transport_free
383,10,10,heldout,6,30,5,0.15,True,True,False,True,False,0.0335355438292026,0.0791175812482833,-0.0455820374190807,68.53564728698315,129.61835581016723,-61.08270852318408,1,True,0.006055703651542077,0.007130748269729841,False,False,interaction
384,10,10,heldout,7,35,6,0.175,True,False,False,False,False,0.0787122249603271,0.3122825920581817,-0.2335703670978546,62.23726209640208,248.31461120226757,-186.0773491058655,1,True,0.0815510111251445,0.08122035898804347,False,False,interaction
385,10,10,heldout,8,40,7,0.2,True,False,False,False,False,0.28729248046875,0.6071630120277405,-0.3198705315589905,394.72686018848367,794.8473084117144,-400.1204482232307,2,True,0.09312682635591966,0.09307712500909868,False,False,interaction
386,10,10,heldout,9,45,8,0.225,True,False,False,False,False,0.3411298990249634,0.7290332317352295,-0.3879033327102661,396.3268936184184,1267.3107190475323,-870.983825429114,2,True,0.09495008623203235,0.09475620513808564,False,False,interaction
387,10,10,heldout,10,50,9,0.25,True,False,False,False,False,0.0604022927582263,0.2198027819395065,-0.1594004929065704,103.27422983101349,343.137792850679,-239.8635630196655,2,True,0.04610724768672261,0.04576664955126337,False,False,interaction
388,10,10,heldout,11,55,10,0.275,True,False,False,False,False,0.2619972229003906,0.5368489623069763,-0.2748517394065857,501.42947702739303,1195.7318261614273,-694.3023491340343,2,True,0.08614482800677259,0.08561178414451406,False,False,interaction
389,10,10,heldout,12,60,11,0.3,True,False,False,False,False,0.0791833028197288,0.2583878934383392,-0.1792045831680297,112.21975895503726,257.24783990843844,-145.02808095340117,3,True,0.06862901500212046,0.06837789245308243,False,False,interaction
390,10,10,heldout,13,65,12,0.325,True,False,False,False,False,0.0190708115696907,0.1480638831853866,-0.1289930641651153,30.76901961301102,127.049302922712,-96.28028330970096,3,True,0.054558643108785866,0.054602748824034826,False,False,interaction
391,10,10,heldout,14,70,13,0.35,True,True,False,False,True,0.0421135462820529,0.0940324887633323,-0.0519189424812793,67.851698856216,147.10556590895604,-79.25386705274003,3,True,0.01219482398398725,0.013632600603572798,False,False,interaction
392,10,10,heldout,15,75,14,0.375,False,True,False,False,False,0.0602666623890399,0.0518920235335826,0.0083746388554573,101.73162307541132,90.92966442261668,10.80195865279464,3,False,0.00022978448898824,0.00810170476875732,False,True,static
393,10,10,heldout,16,80,15,0.4,False,True,True,False,False,0.1587294489145279,0.3301530182361603,-0.1714235693216323,163.13728572962933,250.9398228955264,-87.80253716589709,4,False,3.631602066175543e-10,0.08030438653097466,True,False,transport_free
394,10,10,heldout,17,85,16,0.425,False,True,True,False,False,0.1138649210333824,0.3696314394474029,-0.2557665109634399,170.6050780154855,316.8680694722597,-146.26299145677422,4,False,5.585809592645319e-16,0.10796975355916248,True,False,transport_free
395,10,10,heldout,18,90,17,0.45,False,True,True,False,False,0.0236321929842233,0.106527529656887,-0.0828953385353088,26.90927539128568,108.92375027105602,-82.01447487977035,4,False,0.0,0.09445079541367747,True,False,transport_free
396,10,10,heldout,19,95,18,0.475,False,True,True,False,False,0.0247206334024667,0.1045964360237121,-0.0798758044838905,29.881436804515193,106.21803084722524,-76.33659404271005,4,False,0.0,0.09062076649352593,True,False,transport_free
397,10,10,heldout,20,100,19,0.5,False,True,True,False,False,0.0272433403879404,0.1319278627634048,-0.1046845242381095,23.662463077571942,93.35385284930516,-69.69138977173321,5,False,0.0,0.06687485525802606,True,False,transport_free
398,10,10,heldout,21,105,20,0.525,False,True,True,False,False,0.0228285733610391,0.2078970223665237,-0.1850684434175491,22.268847790580057,155.32371014499327,-133.05486235441322,5,False,0.0,0.08524154559694803,True,False,transport_free
399,10,10,heldout,22,110,21,0.55,False,True,True,False,False,0.0468403995037078,0.2453443557024002,-0.1985039561986923,104.09748214333474,247.71979384600715,-143.6223117026724,5,False,0.0,0.06759437163943796,True,False,transport_free
400,10,10,heldout,23,115,22,0.575,True,True,False,True,False,0.0056914631277322,0.0541531145572662,-0.0484616532921791,9.396487636651836,64.36336014406687,-54.96687250741504,5,True,0.0013467805252821482,0.010042370311241371,False,False,interaction
401,10,10,heldout,24,120,23,0.6,True,True,False,False,False,0.0146349510177969,0.0831445083022117,-0.0685095563530922,14.594421521953985,87.5239816726317,-72.92956015067772,6,True,0.03486615804453539,0.03463249725199637,False,False,interaction
402,10,10,heldout,25,125,24,0.625,True,False,False,False,False,0.1760804653167724,0.3881447315216064,-0.2120642662048339,221.13908472045952,328.6583208972969,-107.51923617683738,6,True,0.09065183295857336,0.09095372984736497,False,False,interaction
403,10,10,heldout,26,130,25,0.65,True,False,False,False,False,0.6296467781066895,1.6262651681900024,-0.996618390083313,585.1795334682378,2222.728450526853,-1637.5489170586152,6,True,0.10860264524765943,0.10875004563692232,False,False,interaction
404,10,10,heldout,27,135,26,0.675,True,False,False,False,False,0.324211835861206,0.9720751643180848,-0.6478633284568787,42.30438855808702,160.81189989392843,-118.5075113358414,6,True,0.08036023069329179,0.08110860310398636,False,False,interaction
405,10,10,heldout,28,140,27,0.7,True,False,False,False,False,1.0952681303024292,1.7776836156845093,-0.6824154853820801,652.3875138255252,751.7396675867541,-99.35215376122892,7,True,0.11863356416950904,0.11847467889127698,False,False,interaction
406,10,10,heldout,29,145,28,0.725,True,False,False,False,False,0.1465641111135482,0.5581876039505005,-0.411623477935791,197.8553505503212,821.0440336020307,-623.1886830517095,7,True,0.07747362663235857,0.0776460709361678,False,False,interaction
407,10,10,heldout,30,150,29,0.75,True,False,False,False,False,0.0765672177076339,0.2561006546020508,-0.1795334368944168,121.53922463933044,282.98807941697766,-161.44885477764723,7,True,0.06875787203060894,0.06820196466502669,False,False,interaction
