row_id,episode_key,regime,fold,valid_neighbors,n_neighbors,neighbor_radius,actual_residual_norm,predicted_residual_norm,residual_prediction_mse,residual_baseline_mse,residual_predictability,conditional_mean_floor,successor_baseline_mse,conditional_mean_gain
408,10,interaction,0,True,10,35.087635377866484,100.42118106548322,59.99227927300614,59.72929054078917,46.06754723216502,-0.29655894722967435,1554.0808178878333,3660.648980209386,0.5754630322957266
409,10,interaction,0,True,10,41.887383063105936,80.77126526295477,59.99227927300615,51.73967016390275,32.67343127936388,-0.5835395346610217,1677.1112822172136,4043.1917220921446,0.585201148623891
410,10,transport_free,0,True,10,43.18124195851543,161.2275150392972,60.579810494684395,130.9746444147784,124.10841309937068,-0.055324463055619555,2048.0409161720986,4494.997169551154,0.5443732578864772
411,10,transport_free,0,True,10,46.0245077249109,234.83965432154818,70.58631417841748,196.6018274490652,260.0277343714265,0.2439197767718232,1433.6613667271906,3628.0327817092116,0.6048378134963337
412,10,transport_free,0,True,10,43.634124399096876,164.33391828559218,84.02965924256567,107.87847860448697,123.94139517181061,0.1296009016604729,1369.850053007139,2088.5550317917755,0.344115892492456
413,10,static,0,True,10,41.07095842263597,68.49027625253855,85.11893995006729,55.02936126820938,19.328481698582113,-1.8470607327758284,1313.695267654772,2293.8237047398575,0.42729022071739464
414,10,transport_free,0,True,10,41.01155482417544,85.95689438080183,78.33206621098151,79.25183949608473,39.81626200421825,-0.99043896907471,1945.7872414771084,3492.287669332803,0.44283305795113703
415,10,transport_free,0,True,10,45.58238309349264,57.007613932099986,85.05874992380983,54.846543829052656,16.087146890768164,-2.409339406263961,1821.287586263812,4081.177868596944,0.5537348175197404
416,10,transport_free,0,True,10,48.719871029063455,62.74576221243625,81.69387949261119,37.3467923091296,14.005425042318864,-1.6665947085705959,1580.1792365526792,4148.995494660956,0.6191417323576036
417,10,transport_free,0,True,10,46.3225880804386,84.31854286230089,79.8038745581587,53.10855485056337,30.09657267621435,-0.7646047416068622,1681.87097444169,4056.4868177140056,0.5853872944693822
570,15,transport_free,0,True,10,27.962515029583127,48.91106729093432,38.34214804951074,12.790389592631115,8.616131374476428,-0.48447012199931105,434.2221274587561,1151.24510946583,0.6228239113560863
